FEATURE_ID,SVDATE,ASL_FDR,ASL_FDRLFT,ASL_FDCENT,ASL_FDRIGH,ASL_SHARED,ASL_COLOUR,BOROUGH,PHOTO1_URL,PHOTO2_URL,geometry
RWG109461,2017-08-07,0,0,0,0,0,NONE,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG109461_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG109461_2.jpg,"c(-0.1678079669, -0.1678534163, 51.4439668572, 51.4439166218)"
RWG109513,2017-08-10,1,0,1,0,0,BLUE,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG109513_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG109513_2.jpg,"c(-0.1770051045, -0.1769572716, 51.4691187775, 51.4691498355)"
RWG055833,2017-07-20,0,0,0,0,0,GREEN,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG055833_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG055833_2.jpg,"c(-0.1267756212, -0.1267772163, -0.1267923677, 51.4843062093, 51.4843214478, 51.4843430493)"
RWG088968,2017-08-04,1,1,0,0,0,GREEN,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG088968_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG088968_2.jpg,"c(-0.1895655321, -0.1895640255, 51.4489925677, 51.4489541335)"
RWG088916,2017-07-31,0,0,0,0,0,NONE,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG088916_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG088916_2.jpg,"c(-0.2428459955, -0.2428381767, 51.4582592673, 51.4582181938)"
RWG088932,2017-08-01,0,0,0,0,0,NONE,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG088932_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG088932_2.jpg,"c(-0.214560022, -0.2146277522, 51.4646809737, 51.4646993182)"
RWG055739,2017-07-19,0,0,0,0,0,NONE,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG055739_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG055739_2.jpg,"c(-0.1459314875, -0.145990318, 51.4970358766, 51.4970609934)"
RWG089138,2017-08-02,1,1,0,0,0,GREEN,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG089138_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG089138_2.jpg,"c(-0.185859383, -0.1859062408, 51.4355338697, 51.4355117212)"
RWG109509,2017-08-10,0,0,0,0,0,BLUE,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG109509_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG109509_2.jpg,"c(-0.1511347581, -0.1511603823, 51.445238804, 51.4452193099)"
RWG102134,2017-08-16,0,0,0,0,0,BLUE,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG102134_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG102134_2.jpg,"c(-0.1380676132, -0.1380145369, 51.4618507093, 51.4618908343)"
RWG055826,2017-09-19,0,0,0,0,0,BLUE,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG055826_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG055826_2.jpg,"c(-0.1518856719, -0.1518195049, 51.4752054875, 51.4752239714)"
RWG055718,2017-07-19,0,0,0,0,0,GREEN,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG055718_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG055718_2.jpg,"c(-0.1486155743, -0.1486372449, 51.4721832868, 51.4721377691)"
RWG089157,2017-10-11,1,1,0,0,0,GREEN,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG089157_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG089157_2.jpg,"c(-0.1742646102, -0.1741965671, 51.4588434758, 51.4588688445)"
RWG073137,2017-09-06,1,1,0,0,0,NONE,Tower Hamlets,https://cycleassetimages.data.tfl.gov.uk/RWG073137_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG073137_2.jpg,"c(-0.0503332454, -0.0502336215, 51.5210701106, 51.5210924609)"
RWG109451,2017-08-06,1,1,0,0,0,NONE,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG109451_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG109451_2.jpg,"c(-0.1619611568, -0.1619031023, 51.4611279924, 51.4611300473)"
RWG109452,2017-08-06,1,1,0,0,0,GREEN,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG109452_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG109452_2.jpg,"c(-0.166709493, -0.1667841806, 51.4607577417, 51.4607592206)"
RWG109453,2017-08-07,1,1,0,0,0,NONE,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG109453_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG109453_2.jpg,"c(-0.1399813101, -0.1399561352, 51.4255042674, 51.4254785517)"
RWG073133,2017-09-06,1,1,0,0,0,GREEN,Tower Hamlets,https://cycleassetimages.data.tfl.gov.uk/RWG073133_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG073133_2.jpg,"c(-0.0741857906, -0.0742488592, 51.5202410369, 51.5202324988)"
RWG073136,2017-09-06,1,1,0,0,0,NONE,Tower Hamlets,https://cycleassetimages.data.tfl.gov.uk/RWG073136_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG073136_2.jpg,"c(-0.0744819907, -0.0744528065, 51.5204126656, 51.5203876666)"
RWG171251,2017-08-11,0,0,0,0,0,NONE,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG171251_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG171251_2.jpg,"c(-0.1479050253, -0.1478417311, 51.4512002148, 51.451201847)"
RWG171252,2017-08-11,0,0,0,0,0,NONE,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG171252_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG171252_2.jpg,"c(-0.1476029434, -0.1476662767, 51.4510816577, 51.4510915073)"
RWG089125,2017-07-31,1,1,0,0,0,NONE,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG089125_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG089125_2.jpg,"c(-0.2434374155, -0.2434423401, 51.4542710377, 51.4542337701)"
RWG089150,2017-08-08,1,1,0,0,0,GREEN,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG089150_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG089150_2.jpg,"c(-0.1914799522, -0.1914509231, 51.4534065404, 51.4533693547)"
RWG082526,2017-07-26,1,1,0,0,0,BLUE,Southwark,https://cycleassetimages.data.tfl.gov.uk/RWG082526_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG082526_2.jpg,"c(-0.0988343696, -0.0987962177, 51.5007230886, 51.500757417)"
RWG082534,2017-07-26,1,1,0,0,0,NONE,Southwark,https://cycleassetimages.data.tfl.gov.uk/RWG082534_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG082534_2.jpg,"c(-0.0478405534, -0.0478397454, -0.0478038638, 51.4936120391, 51.4936119672, 51.4935899288)"
RWG082535,2017-07-26,1,1,0,0,0,NONE,Southwark,https://cycleassetimages.data.tfl.gov.uk/RWG082535_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG082535_2.jpg,"c(-0.095865172, -0.0957817514, 51.5000521492, 51.5000252365)"
RWG088970,2017-08-05,1,1,0,0,0,NONE,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG088970_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG088970_2.jpg,"c(-0.1865443298, -0.1865087715, 51.462092134, 51.4621123585)"
RWG109517,2017-08-10,1,1,0,0,0,NONE,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG109517_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG109517_2.jpg,"c(-0.1505356488, -0.150543121, 51.4660577042, 51.4660891704)"
RWG088943,2017-08-02,0,0,0,0,0,NONE,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG088943_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG088943_2.jpg,"c(-0.2481251931, -0.2482052128, 51.4650031494, 51.4649977483)"
RWG089137,2017-08-02,1,1,0,0,0,GREEN,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG089137_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG089137_2.jpg,"c(-0.1862171079, -0.18618399, 51.4356966574, 51.4356541829)"
RWG088927,2017-08-01,0,0,0,0,0,GREEN,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG088927_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG088927_2.jpg,"c(-0.2162977638, -0.2163105309, 51.4624126376, 51.4623890944)"
RWG073146,2017-09-10,0,0,0,0,0,GREEN,Tower Hamlets,https://cycleassetimages.data.tfl.gov.uk/RWG073146_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG073146_2.jpg,"c(-0.0268079052, -0.0267659871, 51.5089476578, 51.508992399)"
RWG109561,2017-10-16,1,1,0,0,0,NONE,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG109561_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG109561_2.jpg,"c(-0.1605836058, -0.1605391359, 51.423188013, 51.423165558)"
RWG107336,2017-08-17,1,1,0,0,0,NONE,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG107336_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG107336_2.jpg,"c(-0.1027738408, -0.1028296641, 51.4654363297, 51.46547712)"
RWG107371,2017-08-23,1,1,0,0,0,NONE,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG107371_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG107371_2.jpg,"c(-0.1008658877, -0.1008532697, -0.1008533604, 51.45017496, 51.4502233556, 51.4502233904)"
RWG109505,2017-08-10,1,1,0,0,0,GREEN,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG109505_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG109505_2.jpg,"c(-0.1673657064, -0.1672896254, 51.4608672533, 51.4608763411)"
RWG109455,2017-08-07,1,1,0,0,0,GREEN,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG109455_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG109455_2.jpg,"c(-0.1402682159, -0.1402266301, 51.4252140081, 51.4252380035)"
RWG088944,2017-08-02,0,0,0,0,0,GREEN,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG088944_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG088944_2.jpg,"c(-0.1860488155, -0.1860809228, 51.4352826649, 51.4353244881)"
RWG109456,2017-08-07,1,1,0,0,0,GREEN,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG109456_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG109456_2.jpg,"c(-0.1724188742, -0.1724727465, 51.4234028401, 51.4234338653)"
RWG109457,2017-08-07,1,1,0,0,0,NONE,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG109457_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG109457_2.jpg,"c(-0.1699412449, -0.1699085565, 51.478424798, 51.4783945628)"
RWG109459,2017-08-07,1,1,0,0,0,NONE,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG109459_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG109459_2.jpg,"c(-0.1696298905, -0.1696956221, 51.4783131801, 51.4782948872)"
RWG109460,2017-08-07,1,1,0,0,0,BLUE,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG109460_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG109460_2.jpg,"c(-0.1728986098, -0.1728525714, 51.4234409122, 51.423475812)"
RWG088976,2017-08-08,0,0,0,0,0,GREEN,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG088976_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG088976_2.jpg,"c(-0.2061280589, -0.206193434, 51.4447521675, 51.4447560164)"
RWG089149,2017-08-05,1,1,0,0,0,NONE,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG089149_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG089149_2.jpg,"c(-0.194417982, -0.1943866153, 51.4570079865, 51.4570415018)"
RWG089129,2017-07-31,1,1,0,0,0,NONE,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG089129_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG089129_2.jpg,"c(-0.1896569934, -0.1896384315, 51.4570008691, 51.4569627312)"
RWG055744,2017-07-19,0,0,0,0,0,NONE,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG055744_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG055744_2.jpg,"c(-0.1500102314, -0.149993933, 51.4860352073, 51.4860028724)"
RWG055766,2017-07-21,0,0,0,0,0,NONE,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG055766_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG055766_2.jpg,"c(-0.1327748359, -0.1327365653, 51.4903325941, 51.4903129023)"
RWG055724,2017-07-19,0,0,0,0,0,NONE,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG055724_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG055724_2.jpg,"c(-0.1471527729, -0.1471302537, 51.4981367934, 51.4981401039)"
RWG055730,2017-07-19,1,1,0,0,0,NONE,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG055730_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG055730_2.jpg,"c(-0.148325415, -0.1483505912, 51.4949050351, 51.4948792845)"
RWG088988,2017-08-10,0,0,0,0,0,GREEN,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG088988_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG088988_2.jpg,"c(-0.1885674816, -0.1886112864, 51.4428449493, 51.4428239343)"
RWG088922,2017-07-31,0,0,0,0,0,NONE,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG088922_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG088922_2.jpg,"c(-0.2429469008, -0.2429545497, 51.4578324438, 51.4578743088)"
RWG089147,2017-08-04,0,0,0,0,0,GREEN,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG089147_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG089147_2.jpg,"c(-0.2143279513, -0.2142891492, 51.4660526269, 51.4660280491)"
RWG055810,2017-09-17,1,1,0,0,0,NONE,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG055810_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG055810_2.jpg,"c(-0.1288215157, -0.1289065228, 51.4947992621, 51.4947998882)"
RWG999703,2018-05-03,0,0,0,0,0,NONE,Southwark,https://cycleassetimages.data.tfl.gov.uk/RWG999703_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG999703_2.jpg,"c(-0.0892182436, -0.0892580815, 51.5053172616, 51.5052836482)"
RWG089127,2017-07-31,1,1,0,0,0,NONE,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG089127_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG089127_2.jpg,"c(-0.2434618793, -0.243447997, 51.4548937052, 51.4549300464)"
RWG073111,2017-07-07,1,1,0,0,0,GREEN,Tower Hamlets,https://cycleassetimages.data.tfl.gov.uk/RWG073111_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG073111_2.jpg,"c(-0.0474144169, -0.0473976973, 51.529158376, 51.5291338495)"
RWG102130,2017-08-16,0,0,0,0,0,NONE,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG102130_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG102130_2.jpg,"c(-0.1315195753, -0.1315182934, -0.1314987887, 51.4289428401, 51.4289410814, 51.4289711173)"
RWG102131,2017-08-16,0,0,0,0,0,GREEN,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG102131_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG102131_2.jpg,"c(-0.1061998455, -0.1061520141, 51.4226456328, 51.4226427182)"
RWG102132,2017-08-16,0,0,0,0,0,GREEN,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG102132_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG102132_2.jpg,"c(-0.1056454133, -0.1056587214, 51.422769854, 51.4227275353)"
RWG102113,2017-08-15,0,0,0,0,0,NONE,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG102113_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG102113_2.jpg,"c(-0.1189260354, -0.1189470307, -0.118947368, 51.4557994162, 51.4557652324, 51.455764906)"
RWG073120,2017-07-09,1,1,0,0,0,GREEN,Tower Hamlets,https://cycleassetimages.data.tfl.gov.uk/RWG073120_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG073120_2.jpg,"c(-0.0152876888, -0.0152015267, 51.5229977721, 51.5230108469)"
RWG073121,2017-07-10,1,1,0,0,0,BLUE,Tower Hamlets,https://cycleassetimages.data.tfl.gov.uk/RWG073121_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG073121_2.jpg,"c(-0.0220666439, -0.0219575776, 51.5278369671, 51.5278609358)"
RWG109475,2017-08-08,1,1,0,0,0,NONE,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG109475_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG109475_2.jpg,"c(-0.1712357953, -0.1712185269, 51.4600212423, 51.4599823091)"
RWG102090,2017-08-14,0,0,0,0,0,NONE,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG102090_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG102090_2.jpg,"c(-0.1231925028, -0.1232245258, 51.4494155401, 51.4493787003)"
RWG102093,2017-08-14,0,0,0,0,0,RED,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG102093_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG102093_2.jpg,"c(-0.1174991235, -0.1175642383, 51.4329358489, 51.4329518079)"
RWG102095,2017-08-14,0,0,0,0,0,RED,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG102095_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG102095_2.jpg,"c(-0.1180441884, -0.117974382, -0.1179740238, 51.4331334544, 51.4331219346, 51.4331221789)"
RWG102096,2017-08-14,0,0,0,0,0,GREEN,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG102096_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG102096_2.jpg,"c(-0.1114613377, -0.1114917994, 51.4446757322, 51.4447134806)"
RWG109449,2017-08-06,0,0,0,0,0,NONE,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG109449_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG109449_2.jpg,"c(-0.1618835306, -0.1618896946, -0.1619096127, 51.4608761627, 51.4609071869, 51.4609358674)"
RWG089155,2017-08-10,1,1,0,0,0,NONE,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG089155_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG089155_2.jpg,"c(-0.1890242084, -0.188989353, 51.4430279067, 51.4429961672)"
RWG073122,2017-07-11,1,1,0,0,0,NONE,Tower Hamlets,https://cycleassetimages.data.tfl.gov.uk/RWG073122_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG073122_2.jpg,"c(-0.0563201226, -0.0562906139, 51.5201013234, 51.5200330236)"
RWG102098,2017-08-15,0,0,0,0,0,NONE,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG102098_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG102098_2.jpg,"c(-0.1037892416, -0.1037851951, 51.4331137109, 51.4331742704)"
RWG088981,2017-08-08,1,1,0,0,0,GREEN,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG088981_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG088981_2.jpg,"c(-0.1913657412, -0.1913736596, 51.4529952467, 51.4530281259)"
RWG073119,2017-07-09,0,0,0,0,0,GREEN,Tower Hamlets,https://cycleassetimages.data.tfl.gov.uk/RWG073119_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG073119_2.jpg,"c(-0.0149498474, -0.0149484588, 51.5232234079, 51.5231839231)"
RWG073126,2017-07-12,0,0,0,0,0,NONE,Tower Hamlets,https://cycleassetimages.data.tfl.gov.uk/RWG073126_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG073126_2.jpg,"c(-0.0337161218, -0.0336950671, 51.5219296566, 51.5218864115)"
RWG073065,2017-07-03,0,0,0,0,0,NONE,Tower Hamlets,https://cycleassetimages.data.tfl.gov.uk/RWG073065_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG073065_2.jpg,"c(-0.0231455809, -0.0231301915, 51.5186749117, 51.5186451203)"
RWG073066,2017-07-03,0,0,0,0,0,NONE,Tower Hamlets,https://cycleassetimages.data.tfl.gov.uk/RWG073066_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG073066_2.jpg,"c(-0.02281971, -0.022894699, 51.5185285531, 51.5185156314)"
RWG065799,2017-06-29,1,1,0,0,0,GREEN,Tower Hamlets,https://cycleassetimages.data.tfl.gov.uk/RWG065799_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065799_2.jpg,"c(-0.0685119867, -0.0685268968, 51.51058669, 51.510620581)"
RWG055723,2017-07-19,1,1,0,0,0,BLUE,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG055723_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG055723_2.jpg,"c(-0.1490056127, -0.1490017417, 51.4809230105, 51.4808756562)"
RWG055731,2017-07-19,0,0,0,0,0,NONE,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG055731_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG055731_2.jpg,"c(-0.1543041671, -0.1542492181, 51.4945137063, 51.4944858014)"
RWG055652,2017-07-17,1,0,1,0,0,GREEN,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG055652_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG055652_2.jpg,"c(-0.1451570643, -0.1451867547, 51.4779477338, 51.4779243324)"
RWG055653,2017-07-17,1,1,0,0,0,GREEN,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG055653_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG055653_2.jpg,"c(-0.1456575481, -0.1455870214, 51.4780004087, 51.4780091117)"
RWG089154,2017-08-10,0,0,0,0,0,GREEN,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG089154_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG089154_2.jpg,"c(-0.1887504309, -0.1887830291, 51.4426560516, 51.442685473)"
RWG088987,2017-08-10,0,0,0,0,0,NONE,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG088987_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG088987_2.jpg,"c(-0.1892015535, -0.1891572015, 51.4427407213, 51.4427581526)"
RWG065680,2017-06-27,0,0,0,0,0,NONE,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG065680_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065680_2.jpg,"c(-0.1329901782, -0.1329656654, 51.5164067097, 51.5163766966)"
RWG065692,2017-06-28,0,0,0,0,0,NONE,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG065692_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065692_2.jpg,"c(-0.129761196, -0.1297653219, 51.5014568146, 51.5014119114)"
RWG055737,2017-07-19,1,1,0,0,0,NONE,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG055737_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG055737_2.jpg,"c(-0.1487370444, -0.1487087579, 51.4946452531, 51.4946728917)"
RWG109474,2017-08-08,0,0,0,0,0,NONE,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG109474_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG109474_2.jpg,"c(-0.163773277, -0.1638167372, 51.4393460173, 51.4393923588)"
RWG107317,2017-08-16,0,0,0,0,0,NONE,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG107317_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG107317_2.jpg,"c(-0.0911381755, -0.0911107048, 51.4676369576, 51.4675897852)"
RWG107318,2017-08-16,0,0,0,0,0,GREEN,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG107318_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG107318_2.jpg,"c(-0.1152034972, -0.1152764923, 51.4613109657, 51.4612903078)"
RWG107319,2017-08-16,0,0,0,0,0,NONE,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG107319_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG107319_2.jpg,"c(-0.1156493269, -0.1156419484, 51.4607444031, 51.4606944662)"
RWG055769,2017-07-21,0,0,0,0,0,NONE,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG055769_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG055769_2.jpg,"c(-0.1328873206, -0.1328705952, 51.4862079751, 51.4861678757)"
RWG107373,2017-08-24,1,1,0,0,0,GREEN,Southwark,https://cycleassetimages.data.tfl.gov.uk/RWG107373_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG107373_2.jpg,"c(-0.0678713955, -0.0678462155, -0.0678231301, 51.4432776193, 51.4432925252, 51.4433096941)"
RWG107375,2017-08-24,1,1,0,0,0,NONE,Southwark,https://cycleassetimages.data.tfl.gov.uk/RWG107375_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG107375_2.jpg,"c(-0.0929263556, -0.092911356, 51.4413136072, 51.4412725301)"
RWG065717,2017-06-28,1,1,0,0,0,NONE,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG065717_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065717_2.jpg,"c(-0.1525790763, -0.1526362203, 51.5240404705, 51.524031313)"
RWG065724,2017-06-28,1,1,0,0,0,NONE,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG065724_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065724_2.jpg,"c(-0.1494817616, -0.1494126292, 51.5203144368, 51.5203265691)"
RWG109547,2017-08-11,0,0,0,0,0,NONE,Wandsworth,https://cycleassetimages.data.tfl.gov.uk/RWG109547_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG109547_2.jpg,"c(-0.1486789647, -0.1487481285, 51.4315580217, 51.4315697818)"
RWG055729,2017-07-19,1,1,0,0,0,NONE,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG055729_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG055729_2.jpg,"c(-0.150657532, -0.1507093894, 51.4962565069, 51.4962872873)"
RWG073103,2017-07-06,1,1,0,0,0,NONE,Tower Hamlets,https://cycleassetimages.data.tfl.gov.uk/RWG073103_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG073103_2.jpg,"c(-0.0297538875, -0.0297921066, -0.0297917522, 51.5170709965, 51.5171518797, 51.517151809)"
RWG073104,2017-07-06,1,1,0,0,0,NONE,Tower Hamlets,https://cycleassetimages.data.tfl.gov.uk/RWG073104_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG073104_2.jpg,"c(-0.0646328844, -0.0646380807, 51.5263159249, 51.5263422446)"
