FEATURE_ID,SVDATE,CRS_SIGNAL,CRS_SEGREG,CRS_CYGAP,CRS_PEDEST,CRS_LEVEL,BOROUGH,PHOTO1_URL,PHOTO2_URL,geometry
RWG073159,2017-09-07,1,1,1,0,0,Hackney,https://cycleassetimages.data.tfl.gov.uk/RWG073159_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG073159_2.jpg,"list(c(-0.084234254, -0.0841335566, 51.5263982371, 51.5263550941))"
RWG117844,2017-11-23,1,0,0,0,0,Hammersmith & Fulham,https://cycleassetimages.data.tfl.gov.uk/RWG117844_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG117844_2.jpg,"list(c(-0.2224203072, -0.2223454775, 51.4930287316, 51.4929788133))"
RWG117845,2017-11-23,1,0,0,0,0,Hammersmith & Fulham,https://cycleassetimages.data.tfl.gov.uk/RWG117845_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG117845_2.jpg,"list(c(-0.2228174109, -0.222705753, 51.4929805873, 51.4930451623))"
RWG151002,2017-12-08,0,1,1,0,0,Islington,https://cycleassetimages.data.tfl.gov.uk/RWG151002_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG151002_2.jpg,"list(c(-0.110292349, -0.1102818351, -0.1102708639, 51.5386801364, 51.5386716811, 51.5386638911))"
RWG151003,2017-12-08,0,1,1,0,0,Islington,https://cycleassetimages.data.tfl.gov.uk/RWG151003_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG151003_2.jpg,"list(c(-0.1102855519, -0.1103137723, 51.5386531864, 51.5386656868))"
RWG065959,2017-06-27,1,0,0,0,0,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG065959_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065959_2.jpg,"list(c(-0.075033355, -0.0749692393, 51.511200134, 51.5111472109), c(-0.0750073631, -0.0750657248, 51.5112920244, 51.5112463487))"
RWG108129,2017-11-14,1,0,0,0,0,Kensington & Chelsea,https://cycleassetimages.data.tfl.gov.uk/RWG108129_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG108129_2.jpg,"list(c(-0.2156390614, -0.2156369316, 51.5049305095, 51.5048552285))"
RWG108130,2017-11-14,1,0,0,0,0,Kensington & Chelsea,https://cycleassetimages.data.tfl.gov.uk/RWG108130_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG108130_2.jpg,"list(c(-0.2167620937, -0.2169971479, 51.5052986776, 51.5052319277))"
RWG030309,2017-08-10,1,0,0,0,0,Islington,https://cycleassetimages.data.tfl.gov.uk/RWG030309_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG030309_2.jpg,"list(c(-0.1333885998, -0.1335021421, 51.5662883536, 51.5663393839))"
RWG030312,2017-08-10,1,0,0,0,0,Islington,https://cycleassetimages.data.tfl.gov.uk/RWG030312_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG030312_2.jpg,"list(c(-0.1346373606, -0.1343207169, 51.565556866, 51.5654173487))"
RWG017998,2017-06-24,0,1,0,0,0,Kensington & Chelsea,https://cycleassetimages.data.tfl.gov.uk/RWG017998_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG017998_2.jpg,"list(c(-0.2262962162, -0.2262336979, 51.5197227766, 51.519668856))"
RWG055890,2017-09-19,1,1,0,0,0,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG055890_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG055890_2.jpg,"list(c(-0.1237260156, -0.1236508183, 51.4866487038, 51.4866324981))"
RWG055870,2017-07-20,1,0,0,0,0,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG055870_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG055870_2.jpg,"list(c(-0.1111803062, -0.1113813579, 51.4881489385, 51.4881279671))"
RWG055871,2017-07-20,1,0,0,0,0,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG055871_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG055871_2.jpg,"list(c(-0.1114439229, -0.1116267961, 51.4881052132, 51.4881602124))"
RWG055878,2017-07-21,1,1,0,0,0,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG055878_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG055878_2.jpg,"list(c(-0.1246109645, -0.124457118, -0.1243243469, 51.4863399479, 51.4864906703, 51.4866242486))"
RWG055874,2017-07-22,1,1,0,0,0,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG055874_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG055874_2.jpg,"list(c(-0.1150957424, -0.1150832872, 51.4955653146, 51.4957412716))"
RWG117846,2017-11-23,1,0,0,0,0,Kensington & Chelsea,https://cycleassetimages.data.tfl.gov.uk/RWG117846_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG117846_2.jpg,"list(c(-0.2100081803, -0.2099892763, 51.4997332715, 51.4997887546))"
RWG999925,2018-02-05,1,1,1,0,0,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG999925_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG999925_2.jpg,"list(c(-0.0972434107, -0.0972421817, 51.511865632, 51.5118951164))"
RWG117840,2017-09-14,1,0,0,0,0,Kensington & Chelsea,https://cycleassetimages.data.tfl.gov.uk/RWG117840_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG117840_2.jpg,"list(c(-0.2059198137, -0.2060101302, 51.4985614011, 51.498526008))"
RWG135332,2017-11-29,1,0,0,0,0,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG135332_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG135332_2.jpg,"list(c(-0.1184729274, -0.1185271525, 51.4848396253, 51.4848312076))"
RWG135333,2017-11-29,1,0,0,0,0,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG135333_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG135333_2.jpg,"list(c(-0.1186219601, -0.1186658217, 51.4847850735, 51.4847472614))"
RWG152968,2018-01-04,0,1,0,0,0,Kensington & Chelsea,https://cycleassetimages.data.tfl.gov.uk/RWG152968_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG152968_2.jpg,"list(c(-0.1784967305, -0.1783062307, 51.4801583445, 51.4801570509))"
RWG135326,2017-07-17,1,0,0,0,0,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG135326_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG135326_2.jpg,"list(c(-0.1207631915, -0.1207588353, 51.4945928239, 51.4945140685))"
RWG055846,2017-07-17,1,0,0,0,0,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG055846_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG055846_2.jpg,"list(c(-0.1172988234, -0.1172505294, -0.1172128503, 51.4841698356, 51.4842139079, 51.4842488198))"
RWG073161,2017-09-07,1,1,0,0,0,Hackney,https://cycleassetimages.data.tfl.gov.uk/RWG073161_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG073161_2.jpg,"list(c(-0.083883545, -0.0837516156, 51.526092889, 51.5262106982))"
RWG055875,2017-07-22,1,0,0,0,0,Kensington & Chelsea,https://cycleassetimages.data.tfl.gov.uk/RWG055875_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG055875_2.jpg,"list(c(-0.1500515486, -0.1501874544, 51.4857144246, 51.4857024085))"
RWG030314,2017-08-13,1,0,0,0,0,Islington,https://cycleassetimages.data.tfl.gov.uk/RWG030314_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG030314_2.jpg,"list(c(-0.1347589642, -0.1346084972, 51.5665841462, 51.5666893635))"
RWG065968,2017-07-01,1,1,1,0,0,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG065968_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065968_2.jpg,"list(c(-0.1153005123, -0.1154026947, -0.1154589859, 51.5105383327, 51.510747467, 51.5107709639))"
RWG108298,2017-07-04,0,0,1,0,0,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG108298_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG108298_2.jpg,"list(c(-0.1223316583, -0.122536772, 51.5064201973, 51.5064621449))"
RWG065977,2017-09-03,1,0,0,0,0,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG065977_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065977_2.jpg,"list(c(-0.1521076439, -0.1523346218, 51.5028993182, 51.5029368388))"
RWG065978,2017-09-03,1,0,0,0,0,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG065978_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065978_2.jpg,"list(c(-0.1495399688, -0.1495312758, 51.502494216, 51.5025675996))"
RWG081870,2017-08-01,1,0,0,0,0,Southwark,https://cycleassetimages.data.tfl.gov.uk/RWG081870_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG081870_2.jpg,"list(c(-0.085093794, -0.0851606876, 51.4937818059, 51.4937256229))"
RWG081871,2017-08-01,1,0,0,0,0,Southwark,https://cycleassetimages.data.tfl.gov.uk/RWG081871_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG081871_2.jpg,"list(c(-0.0864871367, -0.0862997659, 51.4942971377, 51.494283656))"
RWG153060,2018-01-10,0,1,0,0,0,Tower Hamlets,https://cycleassetimages.data.tfl.gov.uk/RWG153060_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG153060_2.jpg,"list(c(-0.0726196097, -0.0726087211, 51.5109818645, 51.5110469949))"
RWG055886,2017-09-19,1,1,0,0,0,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG055886_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG055886_2.jpg,"list(c(-0.1235295036, -0.1232744096, 51.4865185474, 51.4864466234))"
RWG030316,2017-08-15,0,1,1,0,0,Islington,https://cycleassetimages.data.tfl.gov.uk/RWG030316_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG030316_2.jpg,"list(c(-0.1084397344, -0.1086080872, 51.551223932, 51.5513089578))"
RWG030317,2017-08-15,0,1,1,0,0,Islington,https://cycleassetimages.data.tfl.gov.uk/RWG030317_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG030317_2.jpg,"list(c(-0.1085925815, -0.1087405139, 51.551112351, 51.5511758031))"
RWG030320,2017-08-20,0,1,1,0,0,Islington,https://cycleassetimages.data.tfl.gov.uk/RWG030320_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG030320_2.jpg,"list(c(-0.1310313329, -0.1309781348, 51.5537296682, 51.553634639))"
RWG042507,2017-07-11,1,0,0,0,0,Hammersmith & Fulham,https://cycleassetimages.data.tfl.gov.uk/RWG042507_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG042507_2.jpg,"list(c(-0.2280172211, -0.2281485659, 51.4904213505, 51.4904716702))"
RWG089086,2017-10-10,1,0,0,0,0,Kensington & Chelsea,https://cycleassetimages.data.tfl.gov.uk/RWG089086_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG089086_2.jpg,"list(c(-0.2162215665, -0.2161410568, 51.503994779, 51.504120857))"
RWG065967,2017-07-01,1,1,1,0,0,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG065967_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065967_2.jpg,"list(c(-0.1120066108, -0.1119829448, 51.511114847, 51.5109402978))"
RWG097777,2017-10-17,1,0,0,0,0,Tower Hamlets,https://cycleassetimages.data.tfl.gov.uk/RWG097777_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG097777_2.jpg,"list(c(-0.0255877711, -0.0254813253, 51.5381458792, 51.538077645))"
RWG135327,2017-09-20,1,0,0,0,0,Southwark,https://cycleassetimages.data.tfl.gov.uk/RWG135327_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG135327_2.jpg,"list(c(-0.1082363146, -0.1082513831, 51.4803385506, 51.4803081853))"
RWG017999,2017-06-24,1,0,0,0,0,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG017999_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG017999_2.jpg,"list(c(-0.1762055758, -0.1762054801, 51.5202010146, 51.5201498557))"
RWG081864,2017-08-01,1,0,0,0,0,Southwark,https://cycleassetimages.data.tfl.gov.uk/RWG081864_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG081864_2.jpg,"list(c(-0.0860606934, -0.0860059889, 51.4949495437, 51.4950088452))"
RWG081865,2017-08-01,1,0,0,0,0,Southwark,https://cycleassetimages.data.tfl.gov.uk/RWG081865_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG081865_2.jpg,"list(c(-0.0849494517, -0.0849285318, 51.4948155194, 51.494738416))"
RWG081866,2017-08-01,1,0,0,0,0,Southwark,https://cycleassetimages.data.tfl.gov.uk/RWG081866_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG081866_2.jpg,"list(c(-0.0851074113, -0.0849258308, 51.4946344383, 51.4946935319))"
RWG081867,2017-08-01,1,0,0,0,0,Southwark,https://cycleassetimages.data.tfl.gov.uk/RWG081867_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG081867_2.jpg,"list(c(-0.0848459001, -0.084753652, 51.4946745093, 51.4946328744))"
RWG081868,2017-08-01,1,0,0,0,0,Southwark,https://cycleassetimages.data.tfl.gov.uk/RWG081868_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG081868_2.jpg,"list(c(-0.084951611, -0.0850687735, 51.4940752508, 51.4940414291))"
RWG135342,2017-11-29,1,0,0,0,0,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG135342_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG135342_2.jpg,"list(c(-0.1216728366, -0.1216686053, -0.1216734923, 51.4860223134, 51.4861390629, 51.4860225155))"
RWG135343,2017-11-29,1,0,0,0,0,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG135343_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG135343_2.jpg,"list(c(-0.1233372588, -0.1231720212, 51.4842245889, 51.484254731))"
RWG135344,2017-11-29,1,0,0,0,0,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG135344_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG135344_2.jpg,"list(c(-0.1231736903, -0.1232780073, 51.4843269683, 51.4844303859))"
RWG135345,2017-11-29,1,0,0,0,0,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG135345_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG135345_2.jpg,"list(c(-0.1263177859, -0.1263705972, 51.4842752137, 51.4842941409))"
RWG081853,2017-07-30,1,1,0,0,0,Southwark,https://cycleassetimages.data.tfl.gov.uk/RWG081853_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG081853_2.jpg,"list(c(-0.0830431634, -0.0829195475, 51.495932563, 51.4958730485))"
RWG081873,2017-08-01,1,0,0,0,0,Southwark,https://cycleassetimages.data.tfl.gov.uk/RWG081873_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG081873_2.jpg,"list(c(-0.0864784191, -0.0865067562, 51.4940810017, 51.4940216825))"
RWG081845,2017-07-24,1,0,0,0,0,Southwark,https://cycleassetimages.data.tfl.gov.uk/RWG081845_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG081845_2.jpg,"list(c(-0.0477740808, -0.047703214, 51.5032527204, 51.5032056604))"
RWG153789,2018-01-09,1,0,0,0,0,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG153789_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG153789_2.jpg,"list(c(-0.1220639753, -0.121831849, 51.4860905159, 51.4861589731))"
RWG153790,2018-01-09,1,0,0,0,0,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG153790_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG153790_2.jpg,"list(c(-0.1229007543, -0.1230107458, 51.4843421176, 51.4843410994))"
RWG081846,2017-07-25,1,0,0,0,0,Southwark,https://cycleassetimages.data.tfl.gov.uk/RWG081846_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG081846_2.jpg,"list(c(-0.0628527109, -0.0628578029, 51.4740637459, 51.474131317))"
RWG081847,2017-07-25,1,0,0,0,0,Southwark,https://cycleassetimages.data.tfl.gov.uk/RWG081847_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG081847_2.jpg,"list(c(-0.062738765, -0.0627348833, 51.4740291469, 51.4739618358))"
RWG108012,2017-10-28,0,1,1,0,0,Southwark,https://cycleassetimages.data.tfl.gov.uk/RWG108012_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG108012_2.jpg,"list(c(-0.0725367374, -0.072494894, 51.5001402235, 51.5001215579))"
RWG108008,2017-10-30,1,0,0,0,0,Southwark,https://cycleassetimages.data.tfl.gov.uk/RWG108008_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG108008_2.jpg,"list(c(-0.0868223164, -0.0868911819, 51.4790006977, 51.478945228))"
RWG081849,2017-07-27,1,0,0,0,0,Southwark,https://cycleassetimages.data.tfl.gov.uk/RWG081849_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG081849_2.jpg,"list(c(-0.0958231981, -0.0956383219, 51.5038716673, 51.5038680992))"
RWG073168,2017-09-09,1,0,0,0,0,Tower Hamlets,https://cycleassetimages.data.tfl.gov.uk/RWG073168_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG073168_2.jpg,"list(c(-5.45358e-05, -1.1182e-05, 51.5106929717, 51.5106048587))"
RWG073173,2017-09-10,1,1,0,0,0,Tower Hamlets,https://cycleassetimages.data.tfl.gov.uk/RWG073173_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG073173_2.jpg,"list(c(-0.0159365252, -0.01592459, 51.5110388138, 51.5109819908))"
RWG081869,2017-08-01,1,0,0,0,0,Southwark,https://cycleassetimages.data.tfl.gov.uk/RWG081869_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG081869_2.jpg,"list(c(-0.0852554855, -0.0851079942, 51.4940616252, 51.4939760083))"
RWG081852,2017-07-28,1,0,0,0,0,Southwark,https://cycleassetimages.data.tfl.gov.uk/RWG081852_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG081852_2.jpg,"list(c(-0.0697742076, -0.0696991575, 51.4735726832, 51.4735007137))"
RWG073167,2017-09-09,1,0,0,0,0,Tower Hamlets,https://cycleassetimages.data.tfl.gov.uk/RWG073167_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG073167_2.jpg,"list(c(0.0001060502, 0.000111359, 51.5103713084, 51.5104388563))"
RWG135350,2017-07-23,0,1,0,0,0,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG135350_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG135350_2.jpg,"list(c(-0.1150443735, -0.1150616013, 51.4957296705, 51.4955716004))"
RWG042511,2017-07-14,1,1,0,0,0,Hammersmith & Fulham,https://cycleassetimages.data.tfl.gov.uk/RWG042511_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG042511_2.jpg,"list(c(-0.2289562604, -0.2289572245, 51.4925600867, 51.492506167))"
RWG117850,2017-11-23,1,0,0,0,0,Hammersmith & Fulham,https://cycleassetimages.data.tfl.gov.uk/RWG117850_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG117850_2.jpg,"list(c(-0.2219990684, -0.2219223064, 51.4914107835, 51.4914706672))"
RWG108302,2017-11-01,1,1,0,0,0,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG108302_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG108302_2.jpg,"list(c(-0.1042928312, -0.1039849883, 51.5118616462, 51.5119733992))"
RWG108304,2017-11-10,1,1,0,0,0,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG108304_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG108304_2.jpg,"list(c(-0.0727906241, -0.0728962625, 51.5102553105, 51.5102527717), c(-0.0726948935, -0.072756383, 51.510257611, 51.5102553615))"
RWG018000,2017-06-24,1,0,0,0,0,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG018000_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG018000_2.jpg,"list(c(-0.1762035927, -0.1762033191, 51.5199362769, 51.5198526077))"
RWG049415,2017-07-19,1,0,0,0,0,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG049415_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG049415_2.jpg,"list(c(-0.1602309909, -0.160142813, 51.513346733, 51.5133990534))"
RWG042512,2017-07-16,1,1,0,0,0,Hammersmith & Fulham,https://cycleassetimages.data.tfl.gov.uk/RWG042512_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG042512_2.jpg,"list(c(-0.2290017706, -0.2290221144, 51.4911202019, 51.4912247734))"
RWG117841,2017-11-10,1,0,0,0,0,Hammersmith & Fulham,https://cycleassetimages.data.tfl.gov.uk/RWG117841_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG117841_2.jpg,"list(c(-0.224012712, -0.2240156586, 51.4913993112, 51.4913146758))"
RWG117842,2017-11-10,1,0,0,0,0,Hammersmith & Fulham,https://cycleassetimages.data.tfl.gov.uk/RWG117842_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG117842_2.jpg,"list(c(-0.2240204134, -0.2240666717, 51.4912799553, 51.491205854))"
RWG065993,2017-09-26,1,1,0,0,0,Islington,https://cycleassetimages.data.tfl.gov.uk/RWG065993_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065993_2.jpg,"list(c(-0.0908127624, -0.0906800587, 51.525217673, 51.5252332353))"
RWG042513,2017-07-16,1,1,0,0,0,Hammersmith & Fulham,https://cycleassetimages.data.tfl.gov.uk/RWG042513_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG042513_2.jpg,"list(c(-0.2290983871, -0.2290576287, 51.4908506106, 51.4909508405))"
RWG065960,2017-06-27,1,0,0,0,0,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG065960_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065960_2.jpg,"list(c(-0.0730861319, -0.0729804775, 51.5113506315, 51.5112997939))"
RWG065969,2017-07-01,1,1,0,0,0,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG065969_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065969_2.jpg,"list(c(-0.1079947375, -0.1080001008, 51.5109784864, 51.5111378926))"
RWG117849,2017-11-23,1,0,0,0,0,Hammersmith & Fulham,https://cycleassetimages.data.tfl.gov.uk/RWG117849_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG117849_2.jpg,"list(c(-0.2218266284, -0.2218229464, 51.491287749, 51.4913473512))"
RWG102603,2017-10-27,1,1,0,0,0,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG102603_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG102603_2.jpg,"list(c(-0.1589786952, -0.1588896241, 51.513471158, 51.5133470853))"
RWG102605,2017-10-31,1,0,0,1,0,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG102605_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG102605_2.jpg,"list(c(-0.1887215655, -0.1887164714, 51.5194193323, 51.5194597861))"
RWG108009,2017-10-28,0,1,1,0,0,Southwark,https://cycleassetimages.data.tfl.gov.uk/RWG108009_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG108009_2.jpg,"list(c(-0.0772781017, -0.0770516965, 51.5028248186, 51.5028018649))"
RWG108010,2017-10-28,0,1,1,0,0,Southwark,https://cycleassetimages.data.tfl.gov.uk/RWG108010_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG108010_2.jpg,"list(c(-0.077069707, -0.0772967473, 51.5027701705, 51.5027894351))"
RWG081872,2017-08-01,1,0,0,0,0,Southwark,https://cycleassetimages.data.tfl.gov.uk/RWG081872_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG081872_2.jpg,"list(c(-0.0865610178, -0.0865394618, 51.494361327, 51.4943086327))"
RWG135335,2017-11-29,1,0,0,0,0,Kensington & Chelsea,https://cycleassetimages.data.tfl.gov.uk/RWG135335_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG135335_2.jpg,"list(c(-0.1638564283, -0.1638360124, 51.4838123252, 51.483844147))"
RWG135337,2017-11-29,1,0,0,0,0,Kensington & Chelsea,https://cycleassetimages.data.tfl.gov.uk/RWG135337_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG135337_2.jpg,"list(c(-0.1640334225, -0.1639778786, 51.4837996073, 51.4838001541))"
RWG081859,2017-08-01,0,1,1,0,0,Southwark,https://cycleassetimages.data.tfl.gov.uk/RWG081859_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG081859_2.jpg,"list(c(-0.1036260887, -0.1037060848, 51.4958481165, 51.4957502819))"
RWG082662,2017-10-08,0,1,1,0,0,Southwark,https://cycleassetimages.data.tfl.gov.uk/RWG082662_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG082662_2.jpg,"list(c(-0.1047971798, -0.1047664476, 51.4990031051, 51.4989918991))"
RWG135325,2017-07-17,1,1,0,0,0,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG135325_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG135325_2.jpg,"list(c(-0.1209709754, -0.1211151709, 51.4943701736, 51.4943502941))"
RWG108301,2017-11-01,0,1,0,0,0,Tower Hamlets,https://cycleassetimages.data.tfl.gov.uk/RWG108301_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG108301_2.jpg,"list(c(-0.0447539626, -0.0447538471, 51.5115119581, 51.5115456672))"
RWG055850,2017-07-17,1,0,0,0,0,Lambeth,https://cycleassetimages.data.tfl.gov.uk/RWG055850_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG055850_2.jpg,"list(c(-0.1165863807, -0.1164667778, 51.4833950385, 51.4834592929))"
RWG055856,2017-07-18,1,0,0,0,0,Westminster,https://cycleassetimages.data.tfl.gov.uk/RWG055856_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG055856_2.jpg,"list(c(-0.1614658415, -0.1614619488, 51.5130802228, 51.5131673729))"
RWG065990,2017-09-08,1,0,0,0,0,City of London,https://cycleassetimages.data.tfl.gov.uk/RWG065990_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG065990_2.jpg,"list(c(-0.0926021966, -0.0926406035, 51.5121641917, 51.5120845157))"
RWG073162,2017-09-07,1,1,0,0,0,Hackney,https://cycleassetimages.data.tfl.gov.uk/RWG073162_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG073162_2.jpg,"list(c(-0.0837970477, -0.083852807, 51.5264026907, 51.5265271338))"
RWG073170,2017-09-09,1,0,0,0,0,Hackney,https://cycleassetimages.data.tfl.gov.uk/RWG073170_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG073170_2.jpg,"list(c(-0.0792195355, -0.0791475037, 51.5236185165, 51.5236730041))"
RWG073171,2017-09-09,1,0,0,0,0,Hackney,https://cycleassetimages.data.tfl.gov.uk/RWG073171_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG073171_2.jpg,"list(c(-0.0804459355, -0.0802923054, 51.52355026, 51.5235454403))"
RWG073172,2017-09-10,1,0,0,0,0,Hackney,https://cycleassetimages.data.tfl.gov.uk/RWG073172_1.jpg,https://cycleassetimages.data.tfl.gov.uk/RWG073172_2.jpg,"list(c(-0.0818318718, -0.0817361143, 51.5251289564, 51.5252084417))"
