id,lat,lon,location,date,time,borough,mode,year
315078,51.541996,-0.379867,Church Road 22 metres north east of junction with Bishops Drive,2017-05-13,15:45:00,Ealing, PedalCycle,2017
361452,51.542011,-0.315824,On Jordan Road Near The Junction With Empire Road,2019-08-26,18:05:00,Ealing, PedalCycle,2019
297140,51.542013,-0.076233,Kingsland Road 25 metres south of junction with Richmond Road,2017-03-16,12:25:00,Hackney, PedalCycle,2017
706399,51.54206,-0.004773,Montfichet Road Unit D3 21 metres south of junction with westfield Avenue,2018-09-22,21:10:00,Newham, PedalCycle,2018
357280,51.542064,-0.055306,On Mare Street Near The Junction With London Lane,2019-06-26,20:48:00,Hackney, PedalCycle,2019
666916,51.542078,-0.171338,Adelaide Road junction with Wincherster Road,2017-08-29,19:40:00,Camden, PedalCycle,2017
364617,51.542091,-0.106428,On Liverpool Road Near The Junction With Brooksby Street,2019-10-09,01:05:00,Islington, PedalCycle,2019
357230,51.542093,-0.141976,On Hawley Road (Stop A) 80 metres north of The Junction With Camd,2019-06-23,15:15:00,Camden, PedalCycle,2019
693542,51.542107,-0.138889,Royal College Street 30 metres west of junction with Camden Road,2018-06-22,16:20:00,Camden, PedalCycle,2018
308860,51.542172,0.003956,The Grove junction with The Broadway,2017-10-02,17:25:00,Newham, PedalCycle,2017
296915,51.542176,-0.117298,Caledonian Road junction with offord Road,2017-11-13,20:00:00,Islington, PedalCycle,2017
296470,51.542185,-0.110044,Bewdley Street junction with Bewdley Street,2017-05-30,10:07:00,Islington, PedalCycle,2017
718405,51.54219,-0.141323,On Camden Street 50 metres south of The Junction With Kentish Tow,2019-01-27,17:40:00,Camden, PedalCycle,2019
296822,51.542213,-0.117397,Caledonian Road junction with offord Road,2017-11-03,11:30:00,Islington, PedalCycle,2017
717861,51.542218,-0.092607,On Essex Road Near The Junction With Haliford Road,2019-01-18,18:35:00,Islington, PedalCycle,2019
352114,51.542222,-0.092881,On Essex Road Near The Junction With Halliford Street,2019-04-10,19:45:00,Islington, PedalCycle,2019
666864,51.542245,-0.141912,Kentish Town Road 25 metres north of junction with Water Lane,2017-07-13,18:34:00,Camden, PedalCycle,2017
315855,51.54227,-0.254828,Church Road junction with Church Road,2017-01-30,14:10:00,Brent, PedalCycle,2017
695515,51.542271,-0.076583,Kingsland Road junction with Englefield Road E8,2018-10-26,14:48:00,Hackney, PedalCycle,2018
705657,51.54228,0.116088,Bromhall Road junction with Porters Avenue,2018-10-22,18:40:00,Barking & Dagenham, PedalCycle,2018
693712,51.542286,-0.155899,Regent's Park Road junction with Private Access,2018-09-03,18:15:00,Camden, PedalCycle,2018
693605,51.542297,-0.162388,Primrose Hill Road junction with King Henrys Road,2018-07-13,17:30:00,Camden, PedalCycle,2018
695813,51.542312,-0.024952,Hepscott Road junction with Rothbury Road,2018-02-21,08:10:00,Tower Hamlets, PedalCycle,2018
696322,51.542312,-0.024952,Hepscott Road junction with Rothbury Road,2018-08-05,18:30:00,Tower Hamlets, PedalCycle,2018
706539,51.542316,0.00663,Romford Road junction with Deanery Road,2018-11-24,14:08:00,Newham, PedalCycle,2018
340457,51.542317,-0.450229,Long Lane 38 metres north of junction with Park Lodge,2018-08-04,17:50:00,Hillingdon, PedalCycle,2018
350198,51.542336,-0.076147,On Kingsland Road Near The Junction With Richmond Road London,2019-03-13,07:15:00,Hackney, PedalCycle,2019
297719,51.542353,-0.04889,Well Street 22 metres south of junction with Cambridge Passage,2017-10-28,17:57:00,Hackney, PedalCycle,2017
297342,51.542358,-0.076435,Kingsland Road junction with Englefield Road,2017-06-12,17:14:00,Hackney, PedalCycle,2017
354107,51.542364,-0.24848,On Fortunegate Road 32 metres west of The Junction With Fawcett R,2019-05-12,19:51:00,Brent, PedalCycle,2019
297078,51.542382,-0.077876,Englefield Road junction with Hertford Road,2017-02-25,04:10:00,Hackney, PedalCycle,2017
693633,51.542387,-0.162384,Primrose Hill Road junction with King Henry's Road,2018-07-03,11:55:00,Camden, PedalCycle,2018
718042,51.542415,-0.141314,On Camden Street Near The Junction With Kentish Town Road,2019-01-21,23:30:00,Camden, PedalCycle,2019
341852,51.542452,-0.267079,Hillside junction with Twybridge Way,2018-02-13,17:55:00,Brent, PedalCycle,2018
307649,51.542456,0.165563,Rainham Road south 50 metres south of junction with western Road,2017-02-03,19:13:00,Barking & Dagenham, PedalCycle,2017
361347,51.542462,-0.178706,On Belsize Road 50 metres north of The Junction With Hillgrove Ro,2019-08-24,14:31:00,Camden, PedalCycle,2019
297145,51.542476,-0.069926,Queensbridge Road junction with Lenthall Road,2017-03-12,13:50:00,Hackney, PedalCycle,2017
297460,51.542493,-0.084649,Oakley Road junction with Oakley,2017-07-20,16:20:00,Hackney, PedalCycle,2017
730412,51.542497,-0.141974,On Kentish Town Road Near The Junction With Hawley Road,2019-07-23,15:40:00,Camden, PedalCycle,2019
730962,51.542527,-0.198648,Location Uncertain On Kilburn High Road Near The Junction With K,2019-07-12,17:50:00,Brent, PedalCycle,2019
341992,51.54254,-0.254818,Church Road junction with Craven Park,2018-04-09,14:59:00,Brent, PedalCycle,2018
350859,51.542548,-0.194177,On Gascony Avenue 20 metres north of The Junction With Smyrna Roa,2019-03-23,12:30:00,Camden, PedalCycle,2019
361595,51.542565,-0.125329,On Tileyard Road Near The Junction With York Road,2019-08-28,20:30:00,Camden, PedalCycle,2019
349263,51.542608,-0.079035,On Mortimer Road Near The Junction With Englefield Road,2019-02-27,12:00:00,Hackney, PedalCycle,2019
354859,51.542612,-0.14468,On Castlehaven Road 33 metres south of The Junction With Hawley R,2019-05-22,21:10:00,Camden, PedalCycle,2019
729323,51.542658,-0.198946,On Kilburn High Road Near The Junction With Grange Way,2019-07-03,07:45:00,Brent, PedalCycle,2019
693934,51.542694,-0.141894,Kentish Town Road junction with Camden Street,2018-11-23,12:58:00,Camden, PedalCycle,2018
693587,51.542699,-0.142182,Hawley Road junction with Kentish Town Road,2018-07-07,18:35:00,Camden, PedalCycle,2018
296424,51.5427,-0.091851,Essex Road junction with Elmore Street,2017-06-03,18:28:00,Islington, PedalCycle,2017
693136,51.542702,-0.148095,Chalk Farm Road junction with Harmood Street,2018-01-09,08:15:00,Camden, PedalCycle,2018
694231,51.542741,-0.099926,Canonbury Road junction with Halton Road,2018-04-07,22:45:00,Islington, PedalCycle,2018
323583,51.542762,-0.090118,Northchurch Road junction with northchurch Road,2018-11-23,11:03:00,Islington, PedalCycle,2018
296677,51.542787,-0.091704,Essex Road junction with Elmore Street,2017-09-04,07:18:00,Islington, PedalCycle,2017
363002,51.542823,-0.141528,On Jeffreys Street 30 metres east of The Junction With Camden Str,2019-09-17,10:10:00,Camden, PedalCycle,2019
718911,51.54283,-0.179268,Fairfax Road junction with Fairfax Place,2019-02-03,14:40:00,Camden, PedalCycle,2019
298973,51.542851,-0.019593,Carpenters Road junction with Clarnico Road,2017-12-14,18:30:00,Tower Hamlets, PedalCycle,2017
696007,51.542854,-0.019737,Clarnico Lane junction with Carpenters Road London,2018-05-01,18:03:00,Tower Hamlets, PedalCycle,2018
360859,51.542875,-0.148823,On Chalk Farm Road 25 metres south of The Junction With Ferdinand,2019-08-17,00:18:00,Camden, PedalCycle,2019
354354,51.542886,-0.137545,On Camden Road Near The Junction With St Pancras Way,2019-05-16,09:00:00,Camden, PedalCycle,2019
693854,51.542898,-0.149096,Chalk Farm Road 30 metres south of junction with Ferdinand Street,2018-10-23,05:50:00,Camden, PedalCycle,2018
695996,51.542907,-0.017572,Carpenters Road 155 metres east of junction with Clarnico Lane,2018-04-28,10:53:00,Tower Hamlets, PedalCycle,2018
368981,51.542913,-0.174174,On Swiss Cottage (Stop D) 50 metres south of The Junction With Co,2019-12-04,09:25:00,Camden, PedalCycle,2019
341783,51.542927,-0.268792,Wyborne Way junction with N/A,2018-01-22,08:15:00,Brent, PedalCycle,2018
363464,51.542929,-0.143701,On Hawley Road Near The Junction With Castlehaven Road,2019-09-23,10:42:00,Camden, PedalCycle,2019
308475,51.542963,0.000313,Great eastern Road junction with Angel Lane,2017-04-26,18:47:00,Newham, PedalCycle,2017
667196,51.542964,-0.141883,Kentish Town Road 25 metres south of junction with Farrier Street,2017-12-13,06:53:00,Camden, PedalCycle,2017
308465,51.542978,0.009976,Romford Road 20 metres east of junction with Water Lane,2017-04-24,12:15:00,Newham, PedalCycle,2017
342177,51.542984,-0.224516,Sidmouth Road junction with Mount Pleasant Road,2018-06-26,08:50:00,Brent, PedalCycle,2018
308159,51.54299,0.165877,Western Avenue junction with Rainham Road south,2017-11-27,17:30:00,Barking & Dagenham, PedalCycle,2017
352785,51.543023,-0.297472,On Ealing Road 40 metres north of The Junction With St James Gard,2019-02-26,20:10:00,Brent, PedalCycle,2019
728973,51.543032,-0.13715,On Camden Road 20 metres north of The Junction With St Pacras Way,2019-07-04,10:52:00,Camden, PedalCycle,2019
323404,51.54305,-0.09126,Essex Road junction with northchurch Road,2018-09-06,09:20:00,Islington, PedalCycle,2018
342182,51.543054,-0.199565,Buckley Road junction with Kilburn High Road,2018-06-27,19:42:00,Brent, PedalCycle,2018
346216,51.543073,0.16578,On Rainham Road south Near The Junction With western Avenue,2019-01-10,08:40:00,Barking & Dagenham, PedalCycle,2019
706464,51.543077,0.035507,Strone Road 21 metres north of junction with Strone Road,2018-10-21,13:50:00,Newham, PedalCycle,2018
349407,51.543084,-0.110598,On Thornhill Road 0 metres east of The Junction With Belitha Vill,2019-02-27,15:32:00,Islington, PedalCycle,2019
349346,51.543089,0.147811,On Parsloes Avenue Near The Junction With Heathway,2019-02-27,17:13:00,Barking & Dagenham, PedalCycle,2019
323685,51.54309,-0.055348,Mare Street junction with Brent House Road,2018-01-14,02:57:00,Hackney, PedalCycle,2018
724463,51.543102,-0.270314,Uncertain Location - On Harrow Road Near The Junction With Bridge,2019-04-25,17:00:00,Brent, PedalCycle,2019
323647,51.543154,-0.103225,Upper Street junction with Islington Park Street,2018-12-21,12:15:00,Islington, PedalCycle,2018
296794,51.543154,-0.103225,Upper Street junction with Islington Park Street,2017-10-21,19:55:00,Islington, PedalCycle,2017
342280,51.543166,-0.224654,Staverton Road junction with Sidmouth Road,2018-07-30,07:18:00,Brent, PedalCycle,2018
696673,51.543206,-0.019289,Clarnico Lane 100 metres south of Waterden Road,2018-11-22,20:05:00,Tower Hamlets, PedalCycle,2018
705782,51.543213,0.049906,Shelley Avenue E12 junction with High Street north E12,2018-01-07,23:33:00,Newham, PedalCycle,2018
694233,51.543215,-0.106973,Liverpool Road junction with Barnsbury Park,2018-03-23,17:40:00,Islington, PedalCycle,2018
667289,51.543227,-0.091108,Essex Road junction with Halliford Street,2017-02-08,08:44:00,Islington, PedalCycle,2017
731089,51.54324,-0.113,On offord Road Near The Junction With offord Road,2019-08-02,16:30:00,Islington, PedalCycle,2019
340372,51.543246,-0.473127,Hillingdon Road junction with High Street,2018-06-27,07:30:00,Hillingdon, PedalCycle,2018
705433,51.543268,0.165458,Shafter Road junction with Rainham Road south,2018-05-30,16:05:00,Barking & Dagenham, PedalCycle,2018
296332,51.543304,-0.101344,Canonbury Square junction with Canonbury Road,2017-04-21,11:42:00,Islington, PedalCycle,2017
296595,51.543305,-0.106969,Liverpool Road junction with Barnsbury Park,2017-07-22,11:49:00,Islington, PedalCycle,2017
363137,51.543314,-0.141869,On Kentish Town Road 50 metres south of The Junction With Farrier,2019-09-19,07:06:00,Camden, PedalCycle,2019
694103,51.543322,-0.11252,Offord Road 50 metres east of junction with Roman Way,2018-02-04,19:30:00,Islington, PedalCycle,2018
295203,51.543343,-0.126148,Agar Grove junction with York Road,2017-01-06,18:30:00,Camden, PedalCycle,2017
295488,51.543345,-0.126292,Agar Grove junction with York Way,2017-03-17,18:50:00,Camden, PedalCycle,2017
365761,51.543351,-0.057558,Location Uncertain Richmond Road E8,2019-10-25,09:40:00,Hackney, PedalCycle,2019
694867,51.543388,-0.057066,Richmond Road junction with Martello Street,2018-02-08,19:25:00,Hackney, PedalCycle,2018
695517,51.543388,-0.057066,Richmond Road junction with Sojourner-Truth Close,2018-10-26,18:00:00,Hackney, PedalCycle,2018
729420,51.543389,-0.126247,On Agar Grove Near The Junction With York Way,2019-06-26,17:05:00,Camden, PedalCycle,2019
369613,51.54342,0.001991,On Great eastern Road Near The Junction With Salway Road,2019-12-13,16:20:00,Newham, PedalCycle,2019
355901,51.543442,-0.076158,On Kingsland Road 100 metres north of The Junction With Englefiel,2019-06-07,21:33:00,Hackney, PedalCycle,2019
295351,51.543473,-0.15138,Sainsburys Supermarkets Ltd junction with Belmont Street,2017-03-23,17:45:00,Camden, PedalCycle,2017
362513,51.543494,-0.482521,On Wellington Road Near The Junction With Cobden Close,2019-09-11,00:15:00,Hillingdon, PedalCycle,2019
695506,51.543524,-0.076241,Kingsland Road 50 metres south of junction with Forest Road,2018-10-20,20:30:00,Hackney, PedalCycle,2018
352932,51.543545,-0.057319,On Richmond Road 25 metres south of The Junction With Florfield R,2019-04-24,19:15:00,Hackney, PedalCycle,2019
693830,51.54356,-0.162626,Primrose Hill Road junction with Adelaide Road,2018-10-14,22:30:00,Camden, PedalCycle,2018
364125,51.543576,-0.182137,On Fairhazel Gardens Near The Junction With Greencroft Gardens north of,2019-10-02,13:19:00,Camden, PedalCycle,2019
718685,51.543596,-0.13642,On Camden Road Near The Junction With Rochester Square,2019-01-31,10:15:00,Camden, PedalCycle,2019
362477,51.543611,-0.090386,Essex Road N1 junction with Church Road,2019-09-10,09:20:00,Islington, PedalCycle,2019
340377,51.543626,-0.481623,Cowley Road junction with Wellington Road,2018-06-27,14:15:00,Hillingdon, PedalCycle,2018
706293,51.543637,0.04981,High Street north 40 metres north of junction with Shelley Avenue,2018-08-15,11:30:00,Newham, PedalCycle,2018
323534,51.543654,-0.100753,Canonbury Square junction with Canonbury Square,2018-10-30,19:07:00,Islington, PedalCycle,2018
693541,51.543664,-0.175024,College Crescent junction with Finchley Road,2018-06-22,17:28:00,Camden, PedalCycle,2018
342543,51.5437,-0.297028,Ealing Road junction with Stanley Avenue,2018-11-07,07:37:00,Brent, PedalCycle,2018
695056,51.543727,-0.061234,Navarino Road 30 metres north of junction with Richmond Road,2018-05-03,10:40:00,Hackney, PedalCycle,2018
363073,51.543742,-0.274082,On north Circular Road 50 metres east of The Junction With Point,2019-09-18,07:15:00,Brent, PedalCycle,2019
323411,51.543743,-0.117478,Wheelwright Street junction with Caledonian Road,2018-09-04,08:10:00,Islington, PedalCycle,2018
367814,51.543781,-0.175063,On College Crescent Near The Junction With Finchley Road,2019-11-20,22:58:00,Camden, PedalCycle,2019
350675,51.543782,-0.136196,On Camden Road Near The Junction With Rochester Toad,2019-03-20,17:03:00,Camden, PedalCycle,2019
362950,51.543789,-0.117534,Location Uncertain Wheelwright Street junction with Caledonian Road,2019-09-16,17:17:00,Islington, PedalCycle,2019
667206,51.543809,-0.144156,Castlehaven Road Nw1 junction with Clarence Way Nw1,2017-12-17,15:34:00,Camden, PedalCycle,2017
695343,51.543811,-0.055462,Mare Street junction with Richmond Road,2018-08-16,13:50:00,Hackney, PedalCycle,2018
342531,51.543827,-0.305821,Bridgewater Road junction with Clifford Road,2018-11-02,15:45:00,Brent, PedalCycle,2018
296671,51.54384,-0.090073,Essex Road junction with Englefied Road,2017-09-01,07:38:00,Islington, PedalCycle,2017
357462,51.543842,-0.045957,On Valentine Road Near The Junction With Poole Road,2019-06-28,23:50:00,Hackney, PedalCycle,2019
350862,51.543843,0.012999,On Romford Road Near The Junction With Faraday Road,2019-03-23,07:25:00,Newham, PedalCycle,2019
693721,51.54389,-0.154969,Adelaide Road junction with Bridge Approach,2018-09-07,14:30:00,Camden, PedalCycle,2018
695228,51.543893,-0.065842,Forest Road E8 72 metres east of junction with St Philip's Road,2018-07-03,15:00:00,Hackney, PedalCycle,2018
356283,51.543894,-0.090085,On Essex Road Near The Junction With Englefield Road,2019-06-13,08:34:00,Islington, PedalCycle,2019
706629,51.5439,0.024294,Chaucer Road 21 metres north of junction with U,2018-07-04,15:40:00,Newham, PedalCycle,2018
308948,51.543907,0.013478,Romford Road 21 metres east of junction with Unknown,2017-10-15,17:30:00,Newham, PedalCycle,2017
366592,51.543914,-0.089666,On Englefield Road Near The Junction With Essex Road,2019-11-05,08:00:00,Islington, PedalCycle,2019
366439,51.54392,0.089339,On Longbridge Road Near The Junction With Hurstbourne Road,2019-11-03,13:30:00,Barking & Dagenham, PedalCycle,2019
667348,51.543926,-0.117615,The Drive junction with Wheelwright Street,2017-03-03,08:05:00,Islington, PedalCycle,2017
693807,51.543952,-0.153236,Adelaide Road junction with Haverstock Hill,2018-10-08,15:55:00,Camden, PedalCycle,2018
731166,51.543957,-0.141583,On Kentish Town Road 23 metres north of The Junction With Farrier,2019-08-03,21:25:00,Camden, PedalCycle,2019
297413,51.543959,-0.069877,Queensbridge Road junction with Forest Road,2017-07-05,23:00:00,Hackney, PedalCycle,2017
297489,51.543966,-0.08127,Culford Road junction with Culford Grove,2017-08-01,18:24:00,Hackney, PedalCycle,2017
693884,51.543994,-0.153061,Haverstock Hill junction with Adelaide Road,2018-11-02,20:25:00,Camden, PedalCycle,2018
342654,51.544007,-0.305814,Bridgewater Road 10 metres north of junction with Clifford Road,2018-12-27,07:00:00,Brent, PedalCycle,2018
297738,51.544011,-0.067568,Forest Road junction with St Philips Road,2017-11-03,19:45:00,Hackney, PedalCycle,2017
323321,51.544017,-0.089921,Essex Road junction with Englefield Road,2018-07-13,16:30:00,Islington, PedalCycle,2018
355750,51.544037,-0.069701,On Queensbridge Road Near The Junction With Forest Road,2019-06-05,23:50:00,Hackney, PedalCycle,2019
695019,51.544059,-0.07593,Kingsland Road junction with Forest Road< London,2018-04-21,11:20:00,Hackney, PedalCycle,2018
705564,51.544063,0.166216,Rainham Road south 30 metres south of junction with Cambeys Road,2018-08-18,09:35:00,Barking & Dagenham, PedalCycle,2018
695106,51.544085,-0.044922,Kenton Road junction with Bentham Road,2018-05-19,16:50:00,Hackney, PedalCycle,2018
307838,51.544093,0.090212,Shirley Gardens 21 metres west of junction with Longbridge Road The Nearest Classifie,2017-05-31,08:30:00,Barking & Dagenham, PedalCycle,2017
694116,51.5441,-0.089485,Essex Road junction with Englefield Road,2018-02-09,16:40:00,Islington, PedalCycle,2018
342370,51.544124,-0.210771,Willesden Lane junction with Mapesbury Road,2018-09-11,10:30:00,Brent, PedalCycle,2018
369449,51.544131,-0.044949,On Valentine Road Near The Junction With Gascoyne Road,2019-12-10,17:00:00,Hackney, PedalCycle,2019
364157,51.544134,-0.271414,On Conduit Way Near The Junction With Brentfield Road,2019-10-02,16:20:00,Brent, PedalCycle,2019
308299,51.544138,0.02618,Upton Lane junction with Whyteville Road,2017-02-03,12:50:00,Newham, PedalCycle,2017
705978,51.544146,-0.0005,Angel Lane 120 metres south of junction with Windmill Lane,2018-04-03,16:35:00,Newham, PedalCycle,2018
355954,51.544161,-0.19032,On Cleve Road 50 metres west of The Junction With Priory Road,2019-06-08,16:05:00,Camden, PedalCycle,2019
296831,51.544167,-0.115875,Wheelwright Street junction with Pentonville Prison,2017-10-06,15:00:00,Islington, PedalCycle,2017
666866,51.544174,-0.173129,Winchester Road junction with Eton Avenue,2017-08-07,10:45:00,Camden, PedalCycle,2017
296491,51.544192,-0.089626,Essex Road 5 metres east of junction with Clephane Road,2017-06-27,13:15:00,Islington, PedalCycle,2017
706013,51.544308,0.031956,Green Street junction with Whyteville Road,2018-04-21,18:10:00,Newham, PedalCycle,2018
341957,51.544317,-0.211629,Willesden Lane 60 metres west of Mapesbury Road,2018-03-24,13:43:00,Brent, PedalCycle,2018
362851,51.544367,-0.140787,On Royal College Street 20 metres south of The Junction With Kent,2019-09-11,19:50:00,Camden, PedalCycle,2019
323236,51.544367,-0.08933,Essex Road 25 metres west of junction with Clephane Road,2018-06-05,07:30:00,Islington, PedalCycle,2018
364580,51.54439,0.120787,On Porters Avenue 54 Meters west of Junction With Kirklees Road,2019-10-08,15:30:00,Barking & Dagenham, PedalCycle,2019
693511,51.544397,-0.141536,Kentish Town Road 50 metres south of junction with St Pancras Way The Nearest Classifi,2018-06-14,18:25:00,Camden, PedalCycle,2018
356840,51.544408,-0.107356,Location Uncertain Liverpool Road / offord Road,2019-06-20,21:20:00,Islington, PedalCycle,2019
365254,51.544423,-0.029072,On Trowbridge Road Near The Junction With Chapman Road,2019-10-15,19:25:00,Hackney, PedalCycle,2019
341359,51.544428,-0.373724,Church Road junction with Alderney Gardens,2018-08-08,13:27:00,Ealing, PedalCycle,2018
351685,51.544478,-0.097805,On Canonbury Place 50 metres north of The Junction With Alwyn Pla,2019-03-25,18:30:00,Islington, PedalCycle,2019
316166,51.544504,-0.272049,Brentfield junction with north Circular Road,2017-03-29,09:15:00,Brent, PedalCycle,2017
296588,51.544507,-0.103458,Upper Street junction with Laycock Street,2017-07-27,08:40:00,Islington, PedalCycle,2017
307430,51.544509,0.209794,Maybank Avenue junction with southend Road,2017-10-03,08:20:00,Havering, PedalCycle,2017
350598,51.544547,-0.440087,On Ryefield Avenue 20 metres north of The Junction With Berkely R,2019-03-19,08:05:00,Hillingdon, PedalCycle,2019
323424,51.544562,-0.101292,Canonbury Road junction with Colebeck Mews,2018-09-13,10:25:00,Islington, PedalCycle,2018
362813,51.544589,-0.235515,On Harlesden Road Near The Junction With Hawthorn Road,2019-09-14,17:10:00,Brent, PedalCycle,2019
705554,51.544617,0.091102,Lyndhurst Gardens junction with Longbridge Road,2018-08-13,17:42:00,Barking & Dagenham, PedalCycle,2018
693558,51.544649,-0.134747,Murray Street junction with Camden Road,2018-06-26,08:42:00,Camden, PedalCycle,2018
695625,51.544675,-0.031773,Wick Road 84 metres east of junction with Cadogan Terrace,2018-12-12,11:20:00,Hackney, PedalCycle,2018
297290,51.544687,-0.032493,Wick Road junction with Victoria Park Road,2017-05-22,14:50:00,Hackney, PedalCycle,2017
297508,51.54471,-0.055424,Mare Street junction with Reading Lane,2017-08-07,18:12:00,Hackney, PedalCycle,2017
706088,51.544717,0.008178,Water Lane 21 metres north of junction with Manbey Street,2018-05-15,19:00:00,Newham, PedalCycle,2018
364047,51.544726,0.004486,On The Grove Near The Junction With Grove Crescent Road E15,2019-09-30,17:30:00,Newham, PedalCycle,2019
352598,51.544729,-0.055495,On Mare Street Near The Junction With Reading Lane,2019-04-18,21:30:00,Hackney, PedalCycle,2019
357314,51.544801,-0.134712,On Camden Road Near The Junction With Murray Street,2019-05-08,08:00:00,Camden, PedalCycle,2019
705860,51.544812,0.028806,Glenparke Road junction with Palmerston Road,2018-02-09,17:05:00,Newham, PedalCycle,2018
666865,51.544829,-0.13474,Camden Road junction with Murray Street,2017-07-13,18:25:00,Camden, PedalCycle,2017
356731,51.544833,-0.033136,On Wick Road Near The Junction With Victoria Park Road,2019-06-19,03:55:00,Hackney, PedalCycle,2019
323452,51.544842,-0.107482,Liverpool Road 20 metres north of junction with Laycock Street,2018-09-24,21:00:00,Islington, PedalCycle,2018
342291,51.544853,-0.253143,Hawkins Road 10 metres west of junction with Church Road,2018-07-25,17:00:00,Brent, PedalCycle,2018
323353,51.544866,-0.103443,Upper Street junction with Laycock Street,2018-07-31,18:27:00,Islington, PedalCycle,2018
341923,51.544882,-0.201512,Netherwood Street Nw6 junction with Kilburn High Road,2018-03-13,08:27:00,Brent, PedalCycle,2018
695318,51.544901,-0.04532,Wick Road 21 metres west of junction with Flanders Road,2018-08-07,08:30:00,Hackney, PedalCycle,2018
295368,51.544916,-0.134592,Camden Road junction with Murray Street,2017-03-30,08:55:00,Camden, PedalCycle,2017
694862,51.544918,-0.046329,Well Street junction with Morning Lane,2018-02-04,18:20:00,Hackney, PedalCycle,2018
351599,51.54493,-0.034098,On Wick Road 40 metres west of The Junction With Victoria Park Ro,2019-04-03,08:20:00,Hackney, PedalCycle,2019
315127,51.544932,-0.345439,Oldfield Lane north 30 metres south of junction with Auriol Drive,2017-06-06,17:27:00,Ealing, PedalCycle,2017
316080,51.544934,-0.27261,Harrow Road 10 metres north of junction with north Circular Road,2017-05-18,07:00:00,Brent, PedalCycle,2017
296917,51.544934,-0.107622,Liverpool Road 35 metres north of junction with Laycock Street,2017-12-06,08:20:00,Islington, PedalCycle,2017
694064,51.544956,-0.103439,Upper Street junction with Compton Terrace,2018-01-12,20:15:00,Islington, PedalCycle,2018
666965,51.544965,-0.12637,York Way junction with Market Road,2017-09-21,08:40:00,Camden, PedalCycle,2017
342410,51.544973,-0.213334,Coverdale Road junction with Willesden Lane,2018-09-22,20:04:00,Brent, PedalCycle,2018
296880,51.54499,-0.083391,Ardleigh Road junction with Buckingham Road,2017-11-27,09:10:00,Islington, PedalCycle,2017
719157,51.544996,-0.472852,On Park Road Near The Junction With Park Road,2019-02-06,14:00:00,Hillingdon, PedalCycle,2019
356775,51.54502,0.077505,On Saint Thomas Gardens Near The Junction With Ilford Lane,2019-06-20,07:45:00,Redbridge, PedalCycle,2019
705813,51.545021,0.006172,Twelvetree Cresent E3 junction with Twelvetree Cresent E3,2018-01-22,18:25:00,Newham, PedalCycle,2018
314063,51.54504,-0.472779,Park Road Uxbridge junction with Chippendale Waye,2017-02-17,18:31:00,Hillingdon, PedalCycle,2017
695221,51.545049,-0.076033,Kingsland Road junction with Tottenham Road E8,2018-07-01,23:53:00,Hackney, PedalCycle,2018
666695,51.545052,-0.126222,York Way junction with Market Road,2017-06-14,07:50:00,Camden, PedalCycle,2017
295511,51.545055,-0.126366,York Way junction with Market Road,2017-04-06,14:30:00,Camden, PedalCycle,2017
323273,51.545075,-0.088579,Essex Road junction with Mitchison Road,2018-06-19,18:17:00,Islington, PedalCycle,2018
308405,51.545082,0.049442,Ruskin Avenue junction with High Street north,2017-03-25,20:42:00,Newham, PedalCycle,2017
695253,51.545104,-0.081021,Culford Road N1 20 metres north of junction with Buckingham Road N1,2018-07-12,18:10:00,Hackney, PedalCycle,2018
297792,51.545159,-0.055404,Mare Street 5 metres south of junction with Wilton Way E8,2017-11-22,19:05:00,Hackney, PedalCycle,2017
297691,51.545192,-0.035789,Kenworthy Road junction with Kenworthy Road,2017-10-20,05:32:00,Hackney, PedalCycle,2017
695018,51.545194,-0.035933,Kenworthy Road junction with Wick Road,2018-04-04,18:30:00,Hackney, PedalCycle,2018
297117,51.545205,-0.04199,Wick Road junction with Barnabas Road,2017-03-08,23:45:00,Hackney, PedalCycle,2017
693479,51.545324,-0.177698,Finchley Road junction with Fairfax Road,2018-05-29,18:03:00,Camden, PedalCycle,2018
705644,51.545332,0.1657,Foxlands Road junction with Rainham Road south,2018-10-13,16:55:00,Barking & Dagenham, PedalCycle,2018
348470,51.54537,-0.069847,On Queensbridge Road Near The Junction With Laurel Street E8,2019-02-15,10:00:00,Hackney, PedalCycle,2019
694165,51.545389,-0.102411,Canonbury Road junction with Upper Street,2018-03-06,18:51:00,Islington, PedalCycle,2018
693518,51.54539,-0.141784,Kentish Town Road 50 metres north of junction with Castle Road,2018-06-16,15:33:00,Camden, PedalCycle,2018
315996,51.545419,-0.273168,Harrow Road junction with Point Place,2017-02-20,10:10:00,Brent, PedalCycle,2017
352977,51.545447,-0.273196,On Harrow Road Near The Junction With Point Place,2019-04-25,23:39:00,Brent, PedalCycle,2019
316145,51.545452,-0.233074,Parkfield Road junction with Harlesden Road,2017-06-16,15:52:00,Brent, PedalCycle,2017
695063,51.545463,-0.073852,Dalston Lane junction with Beechwood Road London,2018-05-04,21:55:00,Hackney, PedalCycle,2018
307762,51.545478,0.157774,Pondfield Road Dagenham 40 metres south of junction with Rockwell Road,2017-03-23,15:25:00,Barking & Dagenham, PedalCycle,2017
694226,51.545488,-0.102984,Highbury Corner Roundabout junction with Upper Street,2018-04-03,16:10:00,Islington, PedalCycle,2018
